conversion,coupon,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,membership_level_0,membership_level_1,membership_level_2,Z,ite
0.0,0.0,-0.6236124315713842,0.3542207348332203,-0.47405861492101586,0.28270041294149945,-0.009759500208979196,-0.9160035347831955,0.4764804835526944,-1.841570897158731,-0.45537167981885573,0.431052250507574,0.6273564247570698,0.8305995188594798,0.06762047314505581,-0.5117411899918559,-0.07200102615089891,1.0,0.0,0.0,-1.5820082512442712,0.04547503824927382
0.0,0.0,-0.2734810727779076,-0.5825002759002446,0.43847117051232126,-0.97213001864547,-0.5204175690623847,-0.3293632173657341,-0.5456775300667321,0.6892286298620443,-0.802564451611465,-1.8248567824923316,-1.279381995334016,-1.2873098746626,-1.3103247934262243,-1.9014185977617204,-0.5113773604727452,1.0,0.0,0.0,-1.478520004741834,0.14471433675476375
1.0,0.0,-0.2669838512894257,0.7701909536541198,0.8243772126717973,1.253166345792065,-0.047333281830168605,0.578296408876527,0.3283552591499165,0.06964155994563022,0.9259386161628608,-0.07838899546513504,-1.0667228153809623,0.6905379431913591,0.11625829815779541,0.17445196343414254,0.3337278656454635,1.0,0.0,0.0,0.026763503103281627,0.09099175470807527
0.0,1.0,-1.6943062106073334,0.681144495244977,0.42291847565373647,1.142745952848764,0.7850942914243491,0.7379489078699689,-0.2830438040637169,0.13633982428751598,0.2211497678806356,0.9297683976231546,-0.13992530830113875,0.9098574533149175,0.7159714936963307,-0.3133603618144423,1.1623757660224388,0.0,0.0,1.0,0.21573635712092373,0.02411206818446565
0.0,0.0,-0.36428654822267525,0.221426727493124,0.07275372905455611,0.3579411859375948,-0.26643456446727226,-1.230752113115297,-0.9073086910473454,-1.0645542527287772,-0.6202994681191711,-0.46698366814547215,0.7176237059933316,0.08079187981252155,0.5193595941290139,-0.6683753096496957,-2.4613829472232185,0.0,0.0,1.0,-1.7646632912969948,0.0398914279103641
0.0,1.0,0.5515493679915513,0.9127482437797456,0.7085963211985449,-0.6671185681516759,-0.7143625889174473,-1.3901975974638994,-0.9222566039834597,0.8969422276971222,0.5429870883068947,1.993730040279333,0.6229595296540059,0.405036027174985,-0.835461806926364,-0.09071148433023321,-0.4107939681703489,0.0,1.0,0.0,1.0548663743778224,0.02049004598632953
1.0,0.0,1.5946430928391047,1.5535260753505227,1.0581472747914733,0.8546012536498198,0.31600749465310113,-0.3252264362636881,-1.1527901310312727,0.49477600726837173,0.7160987917794337,0.3716553346739315,-0.5250871946636677,-0.7113257371886271,-0.06096927327797128,-1.0521317210173484,-2.3154165730341347,0.0,0.0,1.0,-1.9275694002976953,0.06953379266536902
0.0,0.0,-0.8304648890292161,0.38956100058723947,0.23569979793730417,-0.6231796481037198,-1.2275767422768016,0.8531205544362483,1.8290202774751245,1.1022442625331137,0.8556085613636956,0.8647872215881331,-0.7958923470013797,-0.6392349603129119,0.9662979607887031,-0.7315370692426204,0.24843205744197036,0.0,1.0,0.0,1.3645587892447923,0.07393255181509184
0.0,0.0,2.9383911240249883,2.467656218158466,0.6463105855948847,-0.5866359339591326,-0.2470818240675465,-1.390099858542271,-0.3978315395605676,0.9168387912116246,-1.0982618407025977,0.38976744244355455,0.57311471262839,-0.8745353292611195,-0.5557502939840089,0.13202070839190327,1.0305539190062596,1.0,0.0,0.0,-2.52662151060908,0.022763973079476474
0.0,1.0,1.6365923198138341,1.381415932745433,1.6175661634897396,1.2793351103289319,0.5091290809627631,0.9878917719891708,0.9641699808396164,-0.2826379021549695,0.28257062710191083,-0.7807733430956482,-0.7669989793183024,-1.0323904748608317,-0.8277373532596297,-0.31533323718710066,-1.0388921241918456,0.0,1.0,0.0,-0.39313202627821614,0.04100562532571919
0.0,0.0,0.2718580716204752,-1.4315682036414066,-0.8681855972745772,0.07206720052717466,-0.6800525857002796,-1.6156397328384438,-1.4518510607024382,0.108439166730349,-2.4884460893592046,-2.490090479689402,0.3452097868800133,0.9464190903591279,-0.14017015961702106,-0.1092919823805084,-0.9361827474244521,0.0,1.0,0.0,-0.5101619445978435,0.007183309193737553
0.0,1.0,0.09975105374244009,0.4804326283760176,-0.32597746629520435,-0.5603444794327087,-1.7136817703677905,-1.746915387434423,-0.7854946193799323,-0.15181764674340767,-0.04663957574541513,0.9821466277172539,0.014787453345535544,0.3241346887996314,0.1592698804668336,0.6442686640312368,-1.3052083407942152,1.0,0.0,0.0,0.43705023880643484,0.08411961570623694
1.0,1.0,-0.6040062641593003,-0.3823515851062561,-0.2470392401748102,0.3235770232607704,1.2082765064910712,-0.21786409774541224,1.252429080433545,1.7920143284405974,0.048649266386964554,-1.1948773828440749,-1.7534411279390016,-0.17449899163116137,0.48005668005516994,0.19003677386324822,-0.6314954631329001,0.0,1.0,0.0,1.3149502320316655,0.11834133575077183
1.0,0.0,-1.0339285669498062,-0.20327745488956384,0.551615880713636,1.265230814743475,-0.7396664454071195,-0.4060248440707779,-1.6999031982308603,-0.0021240924522558566,-1.3635004106269826,-0.5767508599881381,-0.6648702427245863,1.4038036726038756,0.3298932935360219,-1.438895790064717,-1.189358997462056,0.0,1.0,0.0,-1.1968907069054473,0.03758019747537894
0.0,0.0,-0.8769132665306502,-0.09698584961035203,-1.178850946322691,1.4662094737343891,2.081777236790689,0.12587965833201736,-0.3974869092927261,-0.6569840823362324,-0.40012538520192065,0.6225835804763467,2.0324829654610204,1.99307839421708,0.6072091143663108,-0.33246230124666787,-0.28677103869945947,1.0,0.0,0.0,-0.08687603402249083,-0.073081708709232
1.0,1.0,1.5339774628228344,1.4523952462045364,0.010015972279394601,-1.8617551517321722,-0.8003510415261192,-0.09340924883665615,0.19170930228573155,-0.6147122288379606,-0.3815238898123891,-0.34735316462445864,-0.939712616579216,-1.2129524451604732,-1.8086436708713987,-0.9905705721698423,-1.0194895774325092,0.0,1.0,0.0,-0.5737811695706336,0.10962255249597885
0.0,0.0,1.407094244538147,1.06402026531498,-0.05139703779903108,0.28471614398495304,0.693966742060669,-1.124097790389691,0.06392227951308038,-1.1473428244266959,0.7447252336472844,0.6892992604295023,-1.552759230853275,-1.348197424826206,-0.08217067962593728,1.200561363686545,-0.4019655008289337,0.0,1.0,0.0,0.20579106431363173,0.02383334306064744
0.0,0.0,-1.760044418724734,-0.6276684546257193,0.3669518797630492,0.2589571418855304,0.07438565027323998,-0.5452218038148575,-0.1681721416660994,-0.07569674961405806,-0.869747256254009,-1.3529951560259592,0.2049001490506112,-1.21739868506247,-0.2800301600134181,0.40317031424845606,-0.293593007147698,1.0,0.0,0.0,-0.6083802913283206,0.01970011991027998
1.0,1.0,0.08375377953891738,0.21107486818698323,1.1491283860442165,1.038734466280569,1.1328229392604272,1.9771905567076273,-0.0735539905653314,-0.07290237751927853,-0.556748594793471,-1.168775719996457,-2.4269905623319223,-1.0292561839923535,0.6866486161979726,0.049841260856465584,1.1749384095519724,0.0,0.0,1.0,0.28519922631383215,0.11471644716662593
0.0,0.0,-0.13277838828006225,-0.007154643129135133,0.5058476706975492,-0.6500062326925206,1.815911238871743,2.102141327179944,0.04985455849083802,-0.26365344226257176,0.09694943277128448,-1.0388057251543652,-0.19459461177424123,0.7950669403940132,1.3202354878132503,1.698810674357668,1.5736390262730842,1.0,0.0,0.0,0.8992109728677358,0.044069933001328554
0.0,1.0,0.7623978845944971,0.6722319482039802,0.34407792735874587,2.21128943594023,-0.273784695935505,0.8795950984346407,2.0075430249070636,-0.817737350430583,0.01776354720760408,-0.4169291142859202,-0.32904302097749655,1.0189689895198348,1.0937912249449693,1.3573649516350197,0.27408529853841823,0.0,1.0,0.0,0.5995314487091815,-0.005886635393949402
0.0,1.0,1.7118393380110133,-0.7092830704629227,0.08896292501883861,0.525355213613263,1.4478012606596582,0.11945216153396318,1.1733417590048798,1.903878345323305,0.3724281790346344,0.34846774292419386,0.5191308669753731,0.14067075348205235,0.4212103121147891,-0.6470638783163742,0.8846831851724952,0.0,1.0,0.0,0.8977458433985065,0.0329482765533505
0.0,1.0,1.3281734231246518,1.2211992136806926,0.859089977418626,-0.2219660232662577,0.2953390501550945,-0.5480251273233727,0.21122893609633075,0.5431139237591052,0.04938001303809536,2.610814238505269,0.5604356526640584,0.38760769722024074,-0.45453796769663296,-0.23398969076687412,0.1509729385993131,0.0,1.0,0.0,0.4325823762955038,0.02211912884644368
